time,open,high,low,close,Volume
1506254400,280.51,288.18,280.4,284.84,969.79397
1506268800,284.84,287.14,277.06,284.99,614.92976
1506283200,284.99,287,281.96,282,462.76447
1506297600,282,290.8,281.34,285.32,1143.94241
1506312000,285.02,291.3,285.02,289.5,970.67838
1506326400,289.5,290.9,287.06,288.13,855.93907
1506340800,288,297.12,287,295,1255.45033
1506355200,295.06,299,291.03,294.43,1094.81257
1506369600,294.43,297.51,292.81,294.42,549.65759
1506384000,294.42,296.81,291.25,291.26,833.37745
1506398400,291.26,295.47,287.94,293.5,785.2936
1506412800,293,294.99,289.56,292.82,922.53081
1506427200,292.82,295.52,289.53,289.54,721.15236
1506441600,289.54,291,286.46,287.55,675.06724
1506456000,287.55,290.99,286.24,287.9,629.50658
1506470400,289.91,292,286.13,291.02,697.90881
1506484800,291.02,292.88,289.42,291,552.11201
1506499200,291,299,287.78,295.77,1260.33441
1506513600,295.71,303.49,294.02,298.68,1353.84499
1506528000,299.84,309.39,297.01,308.64,878.20414
1506542400,308.64,313,304.89,309.74,775.69946
1506556800,309.74,310.41,303.05,308.39,1051.29649
1506571200,308.41,311.81,304.89,305.57,1148.45035
1506585600,306.17,310.63,300,300.7,1838.5791
1506600000,300.76,304.5,297.73,299.42,975.79858
1506614400,299.42,303.61,298,298,769.13689
1506628800,299.68,304.06,296.89,302.44,817.64781
1506643200,302.44,303,274,280,3799.87279
1506657600,280,291,276.11,290.49,2027.92905
1506672000,290.47,299.11,285.55,297.01,1835.09054
1506686400,297.01,302.97,291.01,293.14,1521.09507
1506700800,293.14,298.6,290.11,292.81,851.76953
1506715200,292.81,297.1,290.7,292.22,1053.44204
1506729600,292.62,302.45,292.22,302.01,730.63802
1506744000,302,306.5,296.51,301.01,821.22699
1506758400,300.02,307.47,298.21,303.57,831.66199
1506772800,303.02,306,301.18,304.9,706.03087
1506787200,304.9,307.49,301.21,304.01,634.20705
1506801600,304.01,307.4,302.01,304.36,296.84303
1506816000,304.36,305.5,298.08,299.3,798.11708
1506830400,299,301.39,298.08,300.52,870.88727
1506844800,300.76,302.85,300,300.35,595.66006
1506859200,300.35,301,294,300.22,1470.35715
1506873600,300.21,303.31,298.77,302,374.10597
1506888000,302.64,306,299.83,303.95,950.93005
1506902400,303.94,305,300.2,301.46,737.57456
1506916800,301.76,304.87,300.21,302.38,890.96869
1506931200,301.76,304.85,300,300.41,699.88817
1506945600,300.4,301.99,296.71,300.8,733.53568
1506960000,300.8,301.83,295,296.87,430.01301
1506974400,296.87,299.92,295.73,296.5,218.85736
1506988800,298.15,301.99,296.6,300.99,684.99514
1507003200,299.41,301,290.06,291.77,2055.43645
1507017600,291.76,293.36,283.18,291,1146.78238
1507032000,291,292.99,285.8,291.29,525.51676
1507046400,291.29,293,288.54,291.13,681.25733
1507060800,291.13,293.7,287.14,292.48,452.86896
1507075200,292.47,295.31,291.02,293.41,820.70729
1507089600,293.41,297.97,292.3,295.89,885.52251
1507104000,295.89,295.89,290.55,292.58,774.59237
1507118400,292.59,294.39,288,294.38,586.87581
1507132800,294.38,294.39,289.06,291.25,570.0884
1507147200,291.11,293,288,291.99,377.10154
1507161600,290,294.8,289,289.71,417.56587
1507176000,289.82,290.27,285.53,289.12,991.74899
1507190400,288.81,292.76,286,289.72,557.24589
1507204800,290.39,296.17,289.29,294.51,614.89122
1507219200,295,297,293.6,296.99,640.43676
1507233600,296.99,297.44,294.03,294.81,190.50143
1507248000,294.81,297.5,293.78,295.52,411.40601
1507262400,295.01,301.9,294.26,300.29,783.80354
1507276800,299.81,302.9,298.58,301.22,710.78991
1507291200,301.89,303.89,298.24,301.67,794.09618
1507305600,301.68,303.99,300.57,302.01,505.44025
1507320000,302.37,310.8,300.45,310.8,335.4877
1507334400,309.9,314.28,309,311.56,475.25616
1507348800,312.42,312.46,303.6,307.01,395.99279
1507363200,307.01,310.99,305.61,306,303.80651
1507377600,306,311.89,304.99,310.06,292.92174
1507392000,310.01,311.68,307.86,308.02,216.05506
1507406400,308.02,318.5,306.34,311.01,481.7585
1507420800,311.08,314.46,311.01,312.75,479.63782
1507435200,312.5,314.44,310.47,311.38,329.24393
1507449600,311.38,313,309.5,310.43,501.61478
1507464000,310.44,316.47,309.5,313.97,670.88362
1507478400,313.5,317.07,310.77,311.66,438.93374
1507492800,311.66,314.17,309,311.07,540.61809
1507507200,311.13,312.13,305,305.5,523.67357
1507521600,305.5,310,303,304.02,518.42806
1507536000,305.01,306.95,302.32,305.63,334.30214
1507550400,305.63,309.31,297,300.01,956.81031
1507564800,300.01,300.92,286.65,288.26,1209.90629
1507579200,290.14,300,288.8,297.19,1342.25826
1507593600,297.35,299.12,293.55,298.55,1358.75713
1507608000,298.55,300,293,296,606.75283
1507622400,296.54,301.48,293,299.21,839.29898
1507636800,299.21,307.21,299.21,305.42,1168.1671
1507651200,307.21,308.56,300.64,300.71,1641.8397
1507665600,302.41,304.42,297.9,298.64,1134.45894
1507680000,298.64,305.5,298.61,302.27,1444.91162
1507694400,302.27,305.48,300,303.75,651.77038
1507708800,302.47,304.64,298.02,301.73,874.196
1507723200,301.73,303.99,299.76,299.82,373.53497
1507737600,299.82,304.77,299.2,304.03,231.30944
1507752000,304.03,304.03,300.59,304.01,148.96389
1507766400,304.01,308.01,303.6,305.55,574.05093
1507780800,305.55,309.35,305.4,307.09,415.60345
1507795200,306.02,310,303.8,306,1887.19434
1507809600,306,308.73,304.5,306.45,1894.1304
1507824000,306.45,308,302.71,305.99,1537.17222
1507838400,305.95,308.02,303.77,303.99,1519.60462
1507852800,303.99,305.89,297,304.73,3858.40069
1507867200,304.73,339.5,303,328,4071.43779
1507881600,328.53,333,323.81,330.44,3430.47071
1507896000,330.43,353.96,328.01,341.5,3151.46051
1507910400,342.22,351.99,341.19,341.36,1974.48408
1507924800,341.36,343.99,333.15,337.96,1439.11207
1507939200,337.96,345,335,342.04,1192.77524
1507953600,343.99,349.77,340.11,346.53,1448.47607
1507968000,347.48,349.8,340.11,341.91,1492.85955
1507982400,341.91,345.93,340.17,344.04,1318.47327
1507996800,344.15,349.79,343.01,348.06,1455.54371
1508011200,348.05,348.12,340,342,823.83685
1508025600,342,348,337.62,338.03,1739.98428
1508040000,338.04,345.04,337.03,341.49,1452.88733
1508054400,341.4,341.88,316.17,318.06,2754.65635
1508068800,318.06,335.27,318.06,333.56,1862.35778
1508083200,333.55,333.91,325.15,330.36,1338.76889
1508097600,330.38,337.99,326.97,337.96,862.69245
1508112000,337.96,352.21,336.01,342.86,1423.99437
1508126400,342.87,354,336.05,339.99,1914.38387
1508140800,339.99,345.8,337.03,340.99,1596.1144
1508155200,340.24,346.92,338.96,338.96,1387.44761
1508169600,341.99,342.47,332.78,334.31,1392.61027
1508184000,334.31,338,332.78,335.19,948.92045
1508198400,335.18,336.58,326,327.02,1224.6327
1508212800,327.49,330.54,324.93,326.73,1198.30935
1508227200,326.73,333.55,321.24,323.35,1015.45172
1508241600,321.26,327.66,320.46,322.29,1416.3257
1508256000,322.29,323,317.01,322.88,1843.85224
1508270400,322.89,323,312.65,315.19,1448.17185
1508284800,315.19,316.01,301.71,305.51,2576.57723
1508299200,306,318,300,302.7,2613.28432
1508313600,300.01,302.62,295.2,297.25,2596.04466
1508328000,295.61,307.08,284.68,306.4,2288.13356
1508342400,305.1,307.5,300.01,303.04,1322.31252
1508356800,303.04,313.98,300.27,309.7,1511.69311
1508371200,309.7,315,307.33,311.03,1532.50602
1508385600,307.77,312.06,301.22,305.01,1054.74677
1508400000,305.02,309,304.4,307.01,1654.37482
1508414400,307,313.93,300,305.65,1526.78916
1508428800,305.66,311.98,304.8,306.02,1543.0624
1508443200,308.8,311.35,305.79,308.66,1367.26822
1508457600,308.66,308.66,305.48,307.91,1023.06323
1508472000,307.04,308.69,302.13,302.37,1355.2104
1508486400,302.4,306.87,302.01,303.27,991.50978
1508500800,303.25,311.18,303,305.55,2132.30146
1508515200,305.98,308.83,303.07,305.02,1705.2157
1508529600,304.36,307.42,302,304.51,1532.01707
1508544000,304.51,305.34,295,299.95,2017.23891
1508558400,298,302.14,294.2,297.95,1605.98296
1508572800,298.09,302.13,294.66,295.48,1363.99449
1508587200,294.66,295.84,290.16,291.12,1147.40729
1508601600,292.18,298.99,290,296.34,1141.28288
1508616000,296.34,302.25,293.31,298.94,1315.72468
1508630400,298.94,306.99,298.92,302.3,942.13393
1508644800,302.32,302.5,293.31,295.98,1777.12487
1508659200,295.99,296.98,290,292.52,1393.98564
1508673600,292.52,297.96,290.01,297.53,1282.09295
1508688000,297.34,297.71,290.55,290.56,1016.19025
1508702400,290.55,295.78,290.01,293.79,761.54129
1508716800,293.79,294.6,290.01,290.26,1282.19891
1508731200,290.24,292.97,286,286.11,1518.50791
1508745600,286.02,287.2,280.97,286.9,2048.86086
1508760000,286.9,288.73,272.2,279.48,2095.45075
1508774400,279.49,284.3,275.1,283.39,1409.46653
1508788800,283.39,284.48,280,281.09,1304.29908
1508803200,282.27,310,275.5,298.44,3753.80144
1508817600,298.45,308.28,298.43,303.97,2314.15491
1508832000,303.99,308.28,302.07,308.19,2300.8683
1508846400,308.2,309,304.56,307.02,2036.83339
1508860800,307.84,307.85,302.5,303.42,1940.048
1508875200,303.42,306.8,293.99,297.38,1720.9732
1508889600,297.38,297.38,281,294.9,2161.27058
1508904000,294.9,298.15,290,297.03,1847.80973
1508918400,297.03,300,288.42,291.01,2073.05915
1508932800,288.49,293.95,288.49,291.72,1913.21268
1508947200,291.58,298,291.51,295.21,399.30381
1508961600,295.15,298.14,293.92,294.49,1308.43666
1508976000,294.49,297.79,293.85,296.5,954.48083
1508990400,296.5,297.95,294.21,294.56,1469.11025
1509004800,294.74,299.76,294,298.3,1096.47502
1509019200,298.3,299.2,294.12,295.52,1780.65528
1509033600,296.11,297.41,291.03,292.98,1215.77969
1509048000,293,296.85,291.8,294.71,1296.5261
1509062400,294.71,298.1,294.5,295.5,781.58689
1509076800,295.5,297.99,295.5,296.39,1182.19878
1509091200,296.38,296.99,295.21,296.79,1055.96868
1509105600,296.78,297.36,292.03,293.92,953.19345
1509120000,294.1,294.38,293.91,294.2,952.23361
1509134400,294.21,296.36,294.19,296.33,1346.96661
1509148800,296.33,297,292.81,292.82,1080.77536
1509163200,293.28,296.1,292.8,294.01,784.24049
1509177600,294.01,294.1,292.06,292.97,893.96022
1509192000,292.97,296.7,290.1,293,1032.38134
1509206400,292.12,295.4,292.01,293.98,831.90574
1509220800,292.03,294,291,291.87,1225.60274
1509235200,291.87,294.87,291.86,293.5,1032.1182
1509249600,292.1,297.08,292.1,296.06,1391.78327
1509264000,296.07,308,295.03,304.59,1449.75907
1509278400,304.59,309.4,303,308.11,1935.68287
1509292800,308.11,308.12,303.62,305.04,1193.95837
1509307200,304.76,307.63,300.85,305,2015.83137
1509321600,305,316,302.1,308.53,1947.89106
1509336000,308.46,311.39,306.55,308.34,1708.98192
1509350400,308.35,311.29,307.61,307.62,1912.75893
1509364800,308.71,310,304.85,306.62,1328.49805
1509379200,306.61,307.97,305,305.03,1292.89049
1509393600,305.03,307.87,305,307.25,755.09981
1509408000,307.25,309.04,305.95,308.39,926.90439
1509422400,308.4,309.99,307.63,307.63,1176.72747
1509436800,307.63,308.99,306.1,307.98,1372.94543
1509451200,307.99,308.99,304.38,305.43,1634.59211
1509465600,305.42,307.5,304.71,305.2,933.67939
1509480000,304.72,308.36,304.01,304.9,1595.56303
1509494400,304.89,305.9,302.61,303.14,1083.6091
1509508800,303.14,305.08,301.54,303.01,1713.76281
1509523200,303.01,304.97,296.28,297.92,2320.19495
1509537600,297.83,302.47,295.99,298.99,2140.26989
1509552000,298.63,300.79,295.97,297.01,1151.37262
1509566400,297.01,298.91,286.34,287.01,1433.95723
1509580800,287.3,293,274.73,285.95,3585.21021
1509595200,285.97,287.43,280.1,281.11,1346.64389
1509609600,281.13,289.79,275.4,287.5,3190.19551
1509624000,287.48,289.96,278.01,284.02,2700.5191
1509638400,284.05,289.99,281,287.06,1416.46816
1509652800,289.99,289.99,281.24,283.12,1184.82033
1509667200,283.12,289.99,282,287.52,1688.91513
1509681600,286.02,292.17,283.07,290.36,1112.00593
1509696000,290.36,295,285,294.64,1638.03108
1509710400,294.67,299.24,292.01,297.16,1568.08733
1509724800,297.16,299,292.96,298.94,1151.50808
1509739200,298.93,307,297.4,304.08,1035.4871
1509753600,304.09,304.09,292.11,294.99,1975.68809
1509768000,294.89,300.33,294.18,297.81,1168.89313
1509782400,297.81,304.99,296.85,299.17,1569.77282
1509796800,299.17,303.48,298.53,299.88,1148.5665
1509811200,300.67,300.7,296.11,297.9,895.0903
1509825600,297.82,299,296.21,298.04,1070.4066
1509840000,298.04,301.02,297.04,299.14,1027.98767
1509854400,299.7,302.14,297.66,297.87,1141.95982
1509868800,297.87,300.16,296.1,297.63,1495.52293
1509883200,297.54,299.13,294,295.78,1611.27703
1509897600,295.73,297.1,294,294.17,548.06073
1509912000,294.17,297.1,293.13,295.53,813.61301
1509926400,295.53,296.84,293,293.2,1453.09637
1509940800,293.18,295.99,290.11,293.94,1541.87479
1509955200,293.84,300.99,293.72,300.98,1183.08075
1509969600,300.99,305.58,297.9,301.34,1427.43247
1509984000,301.33,304.95,297.91,303.01,954.33105
1509998400,303.03,304.4,296.12,297.97,955.6856
1510012800,297.97,302,295.2,299.55,1248.47083
1510027200,299.45,300,296.53,298.75,1314.23482
1510041600,299.82,302.9,298.01,302.03,734.99215
1510056000,302.05,303.52,287,290.22,3331.15776
1510070400,289.53,292.76,287.11,289.66,1810.46358
1510084800,289.99,293.83,287.81,291.78,979.25967
1510099200,291.78,296.38,290.02,294.54,1309.65929
1510113600,294.88,297.44,294.5,296.44,1245.64049
1510128000,297.18,299.35,295.16,297.86,1434.17508
1510142400,297.46,299.85,295.86,299.69,1492.07124
1510156800,299.64,320,292.5,314.13,7159.65008
1510171200,313.73,317.74,302,303.02,3320.66154
1510185600,303.6,312.49,299.5,307,2248.77586
1510200000,306.99,314.9,306.46,314.8,1699.55567
1510214400,314.8,318,310,314.18,1936.56342
1510228800,314.2,329,313.52,327.54,2344.84184
1510243200,327.55,328.89,322.1,325.63,2097.12599
1510257600,325.72,326.58,315,317.87,824.43668
1510272000,318.5,319.34,316.16,318.68,1585.09234
1510286400,318.68,319.5,313,314.99,1646.01231
1510300800,314.99,322.65,311.01,311.56,2020.18309
1510315200,311.03,312.26,296.12,301,4519.23594
1510329600,300.98,306.47,285.82,294.72,3420.51166
1510344000,294.69,303.56,287,293.5,2406.13023
1510358400,293.5,302.99,291.91,300.01,1962.9906
1510372800,300.01,302.29,297.03,300.98,1356.77669
1510387200,300.98,305,296,296.45,1159.66031
1510401600,296.63,301.74,292,299,2417.73787
1510416000,298.43,314.99,294.22,313.87,2305.40604
1510430400,313.87,318,308.51,310.02,1647.59128
1510444800,310.87,312.52,292.33,299,2490.80178
1510459200,300.92,309.99,281.01,297.86,5746.83479
1510473600,296.98,303.99,290.01,295,4458.05175
1510488000,295.59,308.76,291.99,306.42,3731.03457
1510502400,306.42,316.99,303.03,314,2460.36013
1510516800,314,315,299.5,305.24,2236.07017
1510531200,304,318.88,303.7,312.91,4432.81889
1510545600,312.93,317.46,307.11,312.99,2379.41354
1510560000,312.27,314.88,310,312.36,2572.61106
1510574400,312.02,314.82,308,310.82,2916.47383
1510588800,310.94,313.37,305,310.12,2171.09264
1510603200,311.89,313.48,307.62,312.99,1079.26438
1510617600,312.99,321.9,312.94,315.98,2829.44445
1510632000,316.02,328.01,314.32,326.24,2834.25805
1510646400,326.51,336.99,320,321,5339.95955
1510660800,320.99,329.98,317.4,327.16,2924.07527
1510675200,326.97,329.61,324.5,327.83,1196.83174
1510689600,327.84,337.54,327.52,335.61,2584.65364
1510704000,335.6,337.16,329.04,332.39,2690.21527
1510718400,332.42,339,330.99,335.2,2648.53611
1510732800,335.25,335.99,332.51,334.15,2813.05464
1510747200,333.26,334.51,324,326.87,3539.28436
1510761600,327.08,333.89,325.01,328.2,1800.67421
1510776000,328.2,331.6,326.94,331.33,2105.39672
1510790400,331.33,331.7,326.01,327.79,2010.20958
1510804800,328.87,330,325.2,327.65,2948.34432
1510819200,327.62,327.62,321.41,324.01,2718.99561
1510833600,324.01,330,324.01,329.2,2507.41035
